date,time,right_eye_x,right_eye_y,left_eye_x,left_eye_y
2023-05-08,20:18:23,-1,-1,-1,-1
2023-05-08,20:18:23,-1,-1,-1,-1
2023-05-08,20:18:23,-1,-1,-2,-2
2023-05-08,20:18:23,-1,-1,-2,-1
2023-05-08,20:18:23,-2,-1,-2,-1
2023-05-08,20:18:23,-2,-1,-1,-1
2023-05-08,20:18:24,-2,-1,-2,-1
2023-05-08,20:18:24,-3,-1,-2,-2
2023-05-08,20:18:24,-3,-1,-3,-1
2023-05-08,20:18:24,-3,-1,-2,-1
2023-05-08,20:18:24,-2,-1,-1,-2
2023-05-08,20:18:24,-2,-1,-1,-1
2023-05-08,20:18:24,-2,-1,-1,-1
2023-05-08,20:18:25,-1,-1,-2,-1
2023-05-08,20:18:25,-2,-1,-1,-1
2023-05-08,20:18:25,-2,-1,-1,-1
2023-05-08,20:18:25,-2,-1,-1,-1
2023-05-08,20:18:25,-2,-1,-1,-1
2023-05-08,20:18:26,-2,-1,-1,-1
2023-05-08,20:18:26,-1,-1,-2,-2
2023-05-08,20:18:26,-2,-1,-1,-1
2023-05-08,20:18:26,-1,-1,-1,-1
2023-05-08,20:18:26,-1,-1,-1,-1
2023-05-08,20:18:26,-1,-1,-1,-1
2023-05-08,20:18:26,-1,-1,-1,-1
2023-05-08,20:18:28,-3,-1,-2,-1
2023-05-08,20:18:28,-4,-1,-2,-2
2023-05-08,20:18:28,-4,-1,-2,-2
2023-05-08,20:18:28,-4,-1,-2,-2
2023-05-08,20:18:28,-4,-1,-3,-1
2023-05-08,20:18:30,-2,-1,-1,-2
2023-05-08,20:18:31,-4,-1,-2,-1
2023-05-08,20:18:31,-3,-1,-3,-2
2023-05-08,20:18:31,-2,-1,-1,-1
2023-05-08,20:18:31,-2,-1,-2,-1
2023-05-08,20:18:31,-2,-1,-1,-1
2023-05-08,20:18:31,-2,-1,-2,-1
2023-05-08,20:18:32,-2,-1,-1,-1
2023-05-08,20:18:32,-2,-1,-2,-1
2023-05-08,20:18:36,-2,-1,-2,-1
2023-05-08,20:18:36,-2,-1,-2,-1
2023-05-08,20:18:36,-3,-1,-2,-1
2023-05-08,20:18:37,-2,-1,-1,-1
2023-05-08,20:18:37,-2,-1,-1,-2
2023-05-08,20:18:37,-2,-1,-1,-2
2023-05-08,20:18:41,-3,-1,-2,-2
2023-05-08,20:18:41,-2,-1,-1,-1
2023-05-08,20:18:42,-3,-1,-2,-1
2023-05-08,20:18:42,-3,-1,-2,-1
2023-05-08,20:18:42,-2,-1,-2,-1
2023-05-08,20:18:42,-2,-1,-2,-1
2023-05-08,20:18:42,-1,-1,-2,-1
2023-05-08,20:18:43,-3,-1,-2,-1
2023-05-08,20:18:43,-3,-1,-3,-2
2023-05-08,20:18:43,-3,-1,-3,-1
2023-05-08,20:18:43,-5,-1,-4,-1
2023-05-08,20:18:43,-5,-1,-3,-1
2023-05-08,20:18:43,-1,-1,-1,-1
2023-05-08,20:18:43,-2,-1,-1,-1
2023-05-08,20:18:43,-1,-1,-2,-1
2023-05-08,20:18:43,0,-1,-1,-2
2023-05-08,20:18:43,0,-1,-1,-2
2023-05-08,20:18:43,2,-1,3,-1
2023-05-08,20:18:44,2,-1,2,-1
2023-05-08,20:18:44,2,0,1,-1
2023-05-08,20:18:44,0,-1,-1,-1
2023-05-08,20:18:44,-1,-2,0,-1
2023-05-08,20:18:45,-2,-1,-2,-1
2023-05-08,20:18:46,-1,-1,-2,-1
2023-05-08,20:18:46,-1,-1,-2,-1
2023-05-08,20:18:46,-1,-1,-1,-1
2023-05-08,20:18:46,-1,-1,-1,-1
2023-05-08,20:18:46,-2,-1,-1,-1
2023-05-08,20:18:46,-1,-1,-1,-1
2023-05-08,20:18:47,-1,-1,0,-1
2023-05-08,20:18:47,-2,-1,0,-2
2023-05-08,20:18:47,-1,-1,-1,-1
2023-05-08,20:18:47,-2,-1,0,-1
2023-05-08,20:18:47,-2,-1,-1,-1
2023-05-08,20:18:47,-3,-2,-1,-2
2023-05-08,20:18:48,-3,-1,-1,-1
2023-05-08,20:18:48,-3,-1,-1,-1
2023-05-08,20:18:48,-1,-1,1,-2
2023-05-08,20:18:48,-2,-1,0,-1
2023-05-08,20:18:48,-2,-1,0,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:49,-1,-1,-1,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:49,-2,-1,-2,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:49,-2,-1,-1,-1
2023-05-08,20:18:50,-1,-1,-1,-1
2023-05-08,20:18:50,-2,-1,-1,-1
2023-05-08,20:18:50,-1,-1,-1,-1
2023-05-08,20:18:50,0,-1,-1,-1
2023-05-08,20:18:50,-2,-2,-1,-1
2023-05-08,20:18:50,-2,-1,-1,-1
2023-05-08,20:18:50,-1,-1,-1,-2
2023-05-08,20:18:51,-2,-1,0,-1
2023-05-08,20:18:52,-2,-1,-1,-1
2023-05-08,20:18:52,-1,-1,-1,-1
2023-05-08,20:18:52,-2,-1,-1,-1
2023-05-08,20:18:53,-2,-2,0,-1
2023-05-08,20:18:55,-2,-1,-1,-1
2023-05-08,20:18:55,-1,-1,-1,-1
2023-05-08,20:18:56,-1,-1,-1,-1
2023-05-08,20:18:56,0,-1,0,-1
2023-05-08,20:18:57,-1,-1,-1,-1
2023-05-08,20:18:57,0,-1,-2,-1
2023-05-08,20:18:57,0,-1,-2,-1
2023-05-08,20:18:57,-1,-1,-1,-1
2023-05-08,20:18:57,-2,-1,-1,-1
2023-05-08,20:18:57,0,-1,-1,-1
2023-05-08,20:18:57,-1,-1,-1,-1
2023-05-08,20:18:57,0,-1,-1,-1
2023-05-08,20:18:57,-1,-1,-2,-1
2023-05-08,20:18:58,-1,-1,-1,-1
2023-05-08,20:18:58,-1,0,-1,-1
2023-05-08,20:18:58,0,0,-1,-1
2023-05-08,20:18:58,0,0,-1,0
2023-05-08,20:18:58,0,-1,-1,-1
2023-05-08,20:18:58,0,-1,-1,-1
2023-05-08,20:19:01,-1,-1,-1,-1
2023-05-08,20:19:01,-1,-1,-1,-1
2023-05-08,20:19:02,0,-1,-1,-1
2023-05-08,20:19:02,-1,-1,-1,-1
2023-05-08,20:19:03,0,-1,-1,-1
2023-05-08,20:19:03,-1,-1,-1,-1
2023-05-08,20:19:03,-1,-1,-1,-1
2023-05-08,20:19:03,0,-1,-2,-1
2023-05-08,20:19:03,-1,-1,-1,-1
2023-05-08,20:19:03,-1,-1,-1,-1
2023-05-08,20:19:03,0,-1,-2,-1
2023-05-08,20:19:03,0,-1,-1,-1
2023-05-08,20:19:03,0,-1,-1,-1
2023-05-08,20:19:03,0,-1,-1,-1
2023-05-08,20:19:03,0,-1,-1,-1
2023-05-08,20:19:04,0,-1,-2,-1
2023-05-08,20:19:04,-1,-1,-2,-1
2023-05-08,20:19:04,-2,-1,-2,-1
2023-05-08,20:19:04,-2,-1,-3,-1
2023-05-08,20:19:04,-1,-1,-2,-1
2023-05-08,20:19:04,-1,0,-2,-1
2023-05-08,20:19:04,-2,-1,-2,-1
2023-05-08,20:19:04,-2,-1,-1,-1
2023-05-08,20:19:04,-1,-1,-1,-1
2023-05-08,20:19:04,-1,-1,-2,-1
2023-05-08,20:19:04,-2,-1,-2,-1
2023-05-08,20:19:05,-2,-1,-2,-1
2023-05-08,20:19:05,-1,-1,-1,-1
2023-05-08,20:19:05,0,-1,-2,-1
2023-05-08,20:19:05,-1,-1,-1,-1
2023-05-08,20:19:05,-1,-1,-1,-1
2023-05-08,20:19:06,-1,-1,-1,-1
2023-05-08,20:19:06,-2,-1,-2,-1
2023-05-08,20:19:06,-2,-1,-2,-1
2023-05-08,20:19:07,-2,-1,-2,-1
2023-05-08,20:19:07,-1,-1,-2,-1
2023-05-08,20:19:07,-2,-1,-1,-1
2023-05-08,20:19:12,1,-1,0,-1
2023-05-08,20:19:12,0,-1,0,-1
2023-05-08,20:19:12,0,-1,-1,-1
2023-05-08,20:19:13,0,-1,-1,-1
2023-05-08,20:19:13,-1,-1,-1,-1
2023-05-08,20:19:14,0,-1,-1,-1
2023-05-08,20:19:14,0,-1,-1,-1
2023-05-08,20:19:14,-1,-1,-1,-1
2023-05-08,20:19:14,0,-1,-1,-1
2023-05-08,20:19:14,0,-1,-1,-1
2023-05-08,20:19:25,-1,-1,-2,-1
2023-05-08,20:19:25,-1,-1,-2,-1
2023-05-08,20:19:25,0,-1,-1,-1
2023-05-08,20:19:29,-1,-1,-2,-1
2023-05-08,20:19:29,-1,-1,0,-1
2023-05-08,20:19:30,-1,-1,-1,-1
2023-05-08,20:19:30,-1,-1,-1,-1
2023-05-08,20:19:31,-1,-1,-1,-1
2023-05-08,20:19:31,-1,-1,-1,-1
2023-05-08,20:19:35,-2,-1,-2,-1
2023-05-08,20:19:35,-3,-1,-2,-1
2023-05-08,20:19:35,-3,-1,-2,-1
2023-05-08,20:19:35,-3,-1,-2,-1
2023-05-08,20:19:53,-1,-1,-2,-1
2023-05-08,20:19:53,-1,-1,-2,-1
2023-05-08,20:19:53,-1,-1,-2,-1
2023-05-08,20:19:53,-1,-1,-2,-1
2023-05-08,20:19:55,-1,-1,-1,-1
2023-05-08,20:19:55,0,-1,-2,-1
2023-05-08,20:19:55,0,-1,-1,-1
2023-05-08,20:19:55,-1,-1,-1,-1
2023-05-08,20:19:56,-1,-1,-1,-1
2023-05-08,20:19:56,-1,-1,-2,-1
2023-05-08,20:19:56,-1,-1,-2,-1
2023-05-08,20:19:56,-1,-1,-2,-1
2023-05-08,20:19:57,-1,-1,-1,-1
2023-05-08,20:19:57,-1,-1,-2,-1
2023-05-08,20:19:57,0,-1,-2,-1
2023-05-08,20:19:57,-4,-1,0,-1
2023-05-08,20:19:57,-4,-2,-1,-1
2023-05-08,20:19:57,-1,-1,-1,-1
2023-05-08,20:19:57,-1,-1,-1,-1
2023-05-08,20:19:57,-1,-1,-2,-1
2023-05-08,20:19:57,-2,-1,-2,-1
2023-05-08,20:19:57,0,-1,-2,-1
2023-05-08,20:19:57,-1,0,-1,-1
2023-05-08,20:19:58,-1,0,-1,-1
2023-05-08,20:19:58,-1,0,-1,-1
2023-05-08,20:19:58,-1,0,-1,-1
2023-05-08,20:19:58,-1,0,-2,-1
2023-05-08,20:19:59,-1,-1,-1,-1
2023-05-08,20:19:59,-1,-1,-2,-1
2023-05-08,20:19:59,-1,-1,-1,-1
2023-05-08,20:19:59,0,-1,-1,-1
2023-05-08,20:20:01,-2,-1,-2,-1
2023-05-08,20:20:01,-3,-1,-3,-1
2023-05-08,20:20:01,-3,-1,-4,-1
2023-05-08,20:20:01,-1,-1,-2,-1
2023-05-08,20:20:01,-2,-1,-3,-1
2023-05-08,20:20:01,-2,-1,-2,-1
2023-05-08,20:20:01,-2,-1,-2,-1
2023-05-08,20:20:04,-2,-1,-1,-1
2023-05-08,20:20:04,-1,-1,-1,-1
2023-05-08,20:20:10,-2,-1,-2,-1
2023-05-08,20:20:10,-2,-1,-2,-1
2023-05-08,20:20:10,-2,-1,-2,-1
2023-05-08,20:20:10,-2,-1,-2,-1
2023-05-08,20:20:10,-1,-1,-1,-1
2023-05-08,20:20:15,-3,-1,0,-1
2023-05-08,20:20:15,-1,-1,-1,-1
2023-05-08,20:20:15,-1,-1,-1,-1
2023-05-08,20:20:22,0,-1,-1,-1
2023-05-08,20:20:23,0,-1,-1,-1
2023-05-08,20:20:23,0,-1,0,-1
2023-05-08,20:20:23,0,-1,-1,-1
2023-05-08,20:20:23,0,0,-1,0
2023-05-08,20:20:23,-1,-1,-2,-1
2023-05-08,20:20:24,0,0,-1,0
2023-05-08,20:20:24,0,0,-1,-1
2023-05-08,20:20:24,0,0,-1,0
2023-05-08,20:20:24,-1,0,-1,-1
2023-05-08,20:20:24,-1,0,-1,0
2023-05-08,20:20:24,-2,0,-2,-1
2023-05-08,20:20:24,-2,-1,-1,0
2023-05-08,20:20:24,-2,-1,-2,-1
2023-05-08,20:20:24,-2,-1,-2,0
2023-05-08,20:20:24,-2,-1,-2,-1
2023-05-08,20:20:24,-1,-1,-2,-1
2023-05-08,20:20:25,-2,-1,-1,-1
2023-05-08,20:20:25,-2,-1,-1,-1
2023-05-08,20:20:25,-2,-1,-1,-1
2023-05-08,20:20:26,-2,-1,-1,-1
2023-05-08,20:20:26,-2,0,-1,-1
2023-05-08,20:20:26,0,0,-1,0
2023-05-08,20:20:27,0,-1,-1,-1
2023-05-08,20:20:27,-1,-1,-1,-1
2023-05-08,20:20:27,-2,-1,-1,-1
2023-05-08,20:20:27,-2,-1,-1,-1
2023-05-08,20:20:27,-1,-1,-1,-1
2023-05-08,20:20:43,-2,-1,-1,-1
2023-05-08,20:20:44,-2,-1,-1,-1
2023-05-08,20:20:44,-1,-1,-1,-1
2023-05-08,20:20:44,-2,-1,-1,-1
2023-05-08,20:20:47,-1,-1,0,-1
2023-05-08,20:20:47,-2,-1,-1,-1
2023-05-08,20:20:47,-1,-1,-1,-1
2023-05-08,20:20:47,-1,-1,-1,-1
2023-05-08,20:20:47,-2,-1,-1,-1
2023-05-08,20:20:47,0,-1,0,-1
2023-05-08,20:20:48,-1,-1,-1,-1
2023-05-08,20:20:48,0,-1,0,-1
2023-05-08,20:20:48,1,-1,-1,-1
2023-05-08,20:20:48,-1,-1,-2,-1
2023-05-08,20:20:48,-1,-1,-1,-1
2023-05-08,20:20:53,-1,-1,-1,-1
2023-05-08,20:20:54,-1,-1,-1,-1
2023-05-08,20:20:54,-2,-1,-1,-1
2023-05-08,20:20:54,-2,-1,0,-1
2023-05-08,20:20:58,-2,-1,-2,-1
2023-05-08,20:20:58,-2,-1,-1,-1
2023-05-08,20:20:58,-2,0,-1,-1
2023-05-08,20:20:59,-2,0,-2,-1
2023-05-08,20:20:59,-2,-1,-1,-1
2023-05-08,20:20:59,-2,-1,-1,-1
2023-05-08,20:20:59,-2,-1,-1,-1
2023-05-08,20:20:59,-1,-1,0,-1
2023-05-08,20:20:59,-2,-1,0,-1
2023-05-08,20:21:04,-2,-1,-2,-1
2023-05-08,20:21:04,-3,-1,-1,-1
2023-05-08,20:21:04,-3,-1,-1,-1
2023-05-08,20:21:05,-1,-1,-1,-1
2023-05-08,20:21:06,-3,-1,-1,-1
2023-05-08,20:21:06,-2,-1,-2,-1
2023-05-08,20:21:06,-2,-1,-2,-1
2023-05-08,20:21:06,-2,-1,-2,-1
2023-05-08,20:21:06,-3,-1,-2,-1
2023-05-08,20:21:06,-2,-1,-1,-1
2023-05-08,20:21:06,-2,-1,-1,-1
2023-05-08,20:21:06,-2,-1,-1,-1
2023-05-08,20:21:07,-2,-1,-1,-1
2023-05-08,20:21:07,-2,-1,-1,-1
2023-05-08,20:21:07,-2,-1,-1,-1
2023-05-08,20:21:07,-3,-1,-1,-1
2023-05-08,20:21:08,-2,-1,-1,-1
2023-05-08,20:21:08,-2,-1,-1,-1
2023-05-08,20:21:09,-3,-1,-1,-1
2023-05-08,20:21:09,-2,-1,-2,-1
2023-05-08,20:21:09,-3,-1,-2,-1
2023-05-08,20:21:09,-2,-1,-2,-1
2023-05-08,20:21:09,-3,-1,-2,-1
2023-05-08,20:21:10,-2,-1,-1,-1
2023-05-08,20:21:10,0,-1,0,-1
2023-05-08,20:21:10,-2,-1,-2,-1
2023-05-08,20:21:11,-2,-1,-1,-1
2023-05-08,20:21:11,-2,-1,-2,-1
2023-05-08,20:21:11,-3,-1,-2,-1
2023-05-08,20:21:11,-3,-1,-2,-1
2023-05-08,20:21:12,-3,-1,-1,-1
2023-05-08,20:21:23,0,-1,0,-1
2023-05-08,20:21:23,1,-1,0,-1
2023-05-08,20:21:30,-2,-1,-1,-1
2023-05-08,20:21:31,-2,-1,-2,-1
2023-05-08,20:21:31,0,-1,-1,-1
2023-05-08,20:21:31,-1,-1,-1,-1
2023-05-08,20:21:31,-1,-1,-1,-1
2023-05-08,20:21:31,0,-1,-2,-1
2023-05-08,20:21:31,-1,-1,-1,-1
2023-05-08,20:21:32,-1,-1,-2,-1
2023-05-08,20:21:32,-1,-1,-1,-1
2023-05-08,20:21:32,0,-1,-1,-1
2023-05-08,20:21:32,0,-1,-1,0
2023-05-08,20:21:32,-1,-1,-1,0
2023-05-08,20:21:33,-1,-1,-1,-1
2023-05-08,20:21:33,-1,-1,-1,0
2023-05-08,20:21:33,-1,-1,-1,-1
2023-05-08,20:21:33,-1,-1,-1,-1
2023-05-08,20:21:33,-1,-1,-1,-1
2023-05-08,20:21:33,0,-1,-1,-1
2023-05-08,20:21:34,-1,-1,-1,0
2023-05-08,20:21:34,0,-1,0,-1
2023-05-08,20:21:34,0,-1,0,-1
2023-05-08,20:21:34,-1,-1,-1,-1
2023-05-08,20:21:34,-1,-1,0,-1
2023-05-08,20:21:34,-2,-1,0,-1
2023-05-08,20:21:34,-1,-1,0,-1
2023-05-08,20:21:35,-1,-1,-1,-1
2023-05-08,20:21:36,-2,-1,-2,-1
2023-05-08,20:21:36,-1,-1,-2,-1
2023-05-08,20:21:36,-1,-1,-1,-1
2023-05-08,20:21:36,-1,-1,-1,-1
2023-05-08,20:21:36,-1,-1,-2,-1
2023-05-08,20:21:37,-1,-1,0,-1
2023-05-08,20:21:37,0,-1,-1,-1
2023-05-08,20:21:37,0,-1,-1,-1
2023-05-08,20:21:37,0,-1,-1,-1
2023-05-08,20:21:37,-1,-1,0,-1
2023-05-08,20:21:37,-1,-1,-1,-1
2023-05-08,20:21:37,-1,-1,-1,-1
2023-05-08,20:21:37,-1,-1,0,-1
2023-05-08,20:21:38,-1,-1,-1,-1
2023-05-08,20:21:38,-1,-2,1,-1
2023-05-08,20:21:38,-2,-1,0,-1
2023-05-08,20:21:38,-1,-2,1,-1
2023-05-08,20:21:38,-1,-1,1,-2
2023-05-08,20:21:39,-1,-1,0,-2
2023-05-08,20:21:39,-1,-2,1,-2
2023-05-08,20:21:40,-1,-2,1,-2
2023-05-08,20:21:40,-2,-2,1,-2
2023-05-08,20:21:44,0,-1,-1,-1
2023-05-08,20:21:44,-1,-1,-1,-1
2023-05-08,20:21:44,-1,-1,0,-1
2023-05-08,20:21:44,-2,-1,0,-1
2023-05-08,20:21:44,-2,-1,-1,-1
2023-05-08,20:21:44,-2,-1,-1,-1
2023-05-08,20:21:44,-1,-2,-1,-1
2023-05-08,20:21:45,-1,-1,-1,-1
2023-05-08,20:21:45,-1,-1,0,-1
2023-05-08,20:21:45,-2,-1,-1,-1
2023-05-08,20:21:45,-1,-1,-1,-1
2023-05-08,20:21:45,-1,-1,0,-1
2023-05-08,20:21:45,-1,-1,-1,-1
